+------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-------------------------------------------------+--------+-------------------------------------------+-------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-------------------------------------------------+--------+-------------------------------------------+-------------------------------------------------------+
| Mod name               | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                    | Exists | Ore Dict keys                             | NBT                                                   |
| Pam's HarvestCraft     | harvestcraft:pamkalecrop                                     |    1381 |    false |         |           | tile.pamkalecrop.name                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamkenafcrop                                    |    1393 |    false |         |           | tile.pamkenafcrop.name                          | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamkiwicrop                                     |    1373 |    false |         |           | tile.pamkiwicrop.name                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamkohlrabicrop                                 |    1394 |    false |         |           | tile.pamkohlrabicrop.name                       | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamleekcrop                                     |    1354 |    false |         |           | tile.pamleekcrop.name                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamlemon                                        |    1422 |    false |    5977 |         0 | Lemon                                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamlentilcrop                                   |    1395 |    false |         |           | tile.pamlentilcrop.name                         | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamlettucecrop                                  |    1355 |    false |         |           | tile.pamlettucecrop.name                        | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamlime                                         |    1452 |    false |    6021 |         0 | Lime                                            | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamlychee                                       |    1476 |    false |    6057 |         0 | Lychee                                          | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pammango                                        |    1468 |    false |    6045 |         0 | Mango                                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pammaple                                        |    1492 |    false |    6081 |         0 | Maple Wood                                      | true   | logWood                                   |                                                       |
| Pam's HarvestCraft     | harvestcraft:pammilletcrop                                   |    1396 |    false |         |           | tile.pammilletcrop.name                         | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pammulberrycrop                                 |    1397 |    false |         |           | tile.pammulberrycrop.name                       | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pammustardseedscrop                             |    1351 |    false |         |           | tile.pammustardseedscrop.name                   | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamnutmeg                                       |    1484 |    false |    6069 |         0 | Nutmeg                                          | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamoatscrop                                     |    1328 |    false |         |           | tile.pamoatscrop.name                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamokracrop                                     |    1367 |    false |         |           | tile.pamokracrop.name                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamolive                                        |    1426 |    false |    5983 |         0 | Olive                                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamonioncrop                                    |    1337 |    false |         |           | tile.pamonioncrop.name                          | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamorange                                       |    1472 |    false |    6051 |         0 | Orange                                          | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampapaya                                       |    1404 |    false |    5951 |         0 | Papaya                                          | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampaperbark                                    |    1494 |    false |    6083 |         0 | Paperbark Wood                                  | true   | logWood                                   |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamparsnipcrop                                  |    1338 |    false |         |           | tile.pamparsnipcrop.name                        | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampassionfruit                                 |    1418 |    false |    5972 |         0 | Passionfruit                                    | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampawpaw                                       |    1464 |    false |    6039 |         0 | Pawpaw                                          | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampeach                                        |    1460 |    false |    6033 |         0 | Peach                                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampeanutcrop                                   |    1339 |    false |         |           | tile.pampeanutcrop.name                         | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampear                                         |    1424 |    false |    5980 |         0 | Pear                                            | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampeascrop                                     |    1368 |    false |         |           | tile.pampeascrop.name                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampecan                                        |    1446 |    false |    6012 |         0 | Pecan                                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampeppercorn                                   |    1454 |    false |    6024 |         0 | Peppercorn                                      | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampersimmon                                    |    1478 |    false |    6060 |         0 | Persimmon                                       | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampineapplecrop                                |    1371 |    false |         |           | tile.pampineapplecrop.name                      | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampistachio                                    |    1448 |    false |    6015 |         0 | Pistachio                                       | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamplum                                         |    1442 |    false |    6006 |         0 | Plum                                            | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pampomegranate                                  |    1432 |    false |    5991 |         0 | Pomegranate                                     | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamquinoacrop                                   |    1398 |    false |         |           | tile.pamquinoacrop.name                         | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamradishcrop                                   |    1340 |    false |         |           | tile.pamradishcrop.name                         | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamrambutan                                     |    1414 |    false |    5966 |         0 | Rambutan                                        | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamraspberrycrop                                |    1323 |    false |         |           | tile.pamraspberrycrop.name                      | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamrhubarbcrop                                  |    1344 |    false |         |           | tile.pamrhubarbcrop.name                        | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamricecrop                                     |    1375 |    false |         |           | tile.pamricecrop.name                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamrutabagacrop                                 |    1341 |    false |         |           | tile.pamrutabagacrop.name                       | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamryecrop                                      |    1329 |    false |         |           | tile.pamryecrop.name                            | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamscallioncrop                                 |    1356 |    false |         |           | tile.pamscallioncrop.name                       | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamseaweedcrop                                  |    1376 |    false |         |           | tile.pamseaweedcrop.name                        | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamsesameseedscrop                              |    1378 |    false |         |           | tile.pamsesameseedscrop.name                    | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamsisalcrop                                    |    1399 |    false |         |           | tile.pamsisalcrop.name                          | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamsoursop                                      |    1410 |    false |    5960 |         0 | Soursop                                         | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamsoybeancrop                                  |    1363 |    false |         |           | tile.pamsoybeancrop.name                        | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamspiceleafcrop                                |    1348 |    false |         |           | tile.pamspiceleafcrop.name                      | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamspiderweb                                    |    1428 |    false |    5985 |         0 | Spider Web                                      | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamspinachcrop                                  |    1360 |    false |         |           | tile.pamspinachcrop.name                        | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamstarfruit                                    |    1438 |    false |    6000 |         0 | Starfruit                                       | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamstrawberrycrop                               |    1324 |    false |         |           | tile.pamstrawberrycrop.name                     | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamsweetpotatocrop                              |    1342 |    false |         |           | tile.pamsweetpotatocrop.name                    | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamtamarind                                     |    1488 |    false |    6075 |         0 | Tamarind                                        | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamtarocrop                                     |    1400 |    false |         |           | tile.pamtarocrop.name                           | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamtealeafcrop                                  |    1349 |    false |         |           | tile.pamtealeafcrop.name                        | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamtomatocrop                                   |    1369 |    false |         |           | tile.pamtomatocrop.name                         | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamturnipcrop                                   |    1343 |    false |         |           | tile.pamturnipcrop.name                         | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamvanillabean                                  |    1436 |    false |    5997 |         0 | Vanilla Bean                                    | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamwalnut                                       |    1474 |    false |    6054 |         0 | Walnut                                          | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamwaterchestnutcrop                            |    1379 |    false |         |           | tile.pamwaterchestnutcrop.name                  | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamwhitemushroomcrop                            |    1361 |    false |         |           | tile.pamwhitemushroomcrop.name                  | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamwintersquashcrop                             |    1334 |    false |         |           | tile.pamwintersquashcrop.name                   | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pamzucchinicrop                                 |    1335 |    false |         |           | tile.pamzucchinicrop.name                       | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:papaya_sapling                                  |    1403 |    false |    5949 |         0 | Papaya Sapling                                  | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:paperbark_sapling                               |    1493 |    false |    6082 |         0 | Paperbark Sapling                               | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:passionfruit_sapling                            |    1417 |    false |    5970 |         0 | Passion Fruit Sapling                           | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:pavlovacake                                     |    1537 |    false |    6126 |         0 | Pavlova                                         | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pawpaw_sapling                                  |    1463 |    false |    6037 |         0 | Pawpaw Sapling                                  | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:peach_sapling                                   |    1459 |    false |    6031 |         0 | Peach Sapling                                   | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:pear_sapling                                    |    1423 |    false |    5978 |         0 | Pear Sapling                                    | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:pecan_sapling                                   |    1445 |    false |    6010 |         0 | Pecan Sapling                                   | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:peppercorn_sapling                              |    1453 |    false |    6022 |         0 | Peppercorn Sapling                              | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:persimmon_sapling                               |    1477 |    false |    6058 |         0 | Persimmon Sapling                               | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:pineappleupsidedowncake                         |    1538 |    false |    6908 |         0 | Pineapple Upside Down Cake                      | true   | foodPineappleupsidedowncake               |                                                       |
| Pam's HarvestCraft     | harvestcraft:pistachio_sapling                               |    1447 |    false |    6013 |         0 | Pistachio Sapling                               | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:plum_sapling                                    |    1441 |    false |    6004 |         0 | Plum Sapling                                    | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:pomegranate_sapling                             |    1431 |    false |    5989 |         0 | Pomegranate Sapling                             | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:pressedwax                                      |    1506 |    false |    6095 |         0 | Pressed Wax Block                               | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:presser                                         |    1530 |    false |    6119 |         0 | Presser                                         | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:pumpkincheesecake                               |    1539 |    false |    6903 |         0 | Pumpkin Cheese Cake                             | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:rambutan_sapling                                |    1413 |    false |    5964 |         0 | Rambutan Sapling                                | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:redvelvetcake                                   |    1540 |    false |    6910 |         0 | Red Velvet Cake                                 | true   | foodRedvelvetcake                         |                                                       |
| Pam's HarvestCraft     | harvestcraft:shadedgarden                                    |    1526 |    false |    6115 |         0 | Shaded Garden                                   | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:shippingbin                                     |    1496 |    false |    6085 |         0 | Shipping Bin                                    | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:soggygarden                                     |    1527 |    false |    6116 |         0 | Soggy Garden                                    | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:soursop_sapling                                 |    1409 |    false |    5958 |         0 | Soursop Sapling                                 | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:spiderweb_sapling                               |    1427 |    false |    5984 |         0 | Spider Web Sapling                              | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:starfruit_sapling                               |    1437 |    false |    5998 |         0 | Starfruit Sapling                               | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:tamarind_sapling                                |    1487 |    false |    6073 |         0 | Tamarind Sapling                                | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:tropicalgarden                                  |    1528 |    false |    6117 |         0 | Tropical Garden                                 | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:vanillabean_sapling                             |    1435 |    false |    5995 |         0 | Vanilla Sapling                                 | true   | treeSapling                               |                                                       |
| Pam's HarvestCraft     | harvestcraft:walnut_sapling                                  |    1473 |    false |    6052 |         0 | Walnut Sapling                                  | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:waterfilter                                     |    1500 |    false |    6089 |         0 | Water Filter                                    | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:watertrap                                       |    1499 |    false |    6088 |         0 | Water Trap                                      | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:waxcomb                                         |    1507 |    false |    6096 |         0 | Waxcomb Block                                   | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:well                                            |    1497 |    false |    6086 |         0 | Well                                            | true   |                                           |                                                       |
| Pam's HarvestCraft     | harvestcraft:windygarden                                     |    1529 |    false |    6118 |         0 | Windy Garden                                    | true   |                                           |                                                       |
| Rustic                 | rustic:ale_wort                                              |     345 |    false |    4468 |         0 | Ale Wort                                        | true   |                                           |                                                       |
| Rustic                 | rustic:aloe_vera                                             |     445 |    false |    4560 |         0 | Aloe Vera                                       | true   |                                           |                                                       |
| Rustic                 | rustic:andesite_pillar                                       |     348 |    false |    4471 |         0 | Andesite Pillar                                 | true   |                                           |                                                       |
| Rustic                 | rustic:apiary                                                |     356 |    false |    4479 |         0 | Apiary                                          | true   |                                           |                                                       |
| Rustic                 | rustic:apple_juice                                           |     344 |    false |    4467 |         0 | Apple Juice                                     | true   |                                           |                                                       |
| Rustic                 | rustic:apple_seeds                                           |     440 |    false |    4555 |         0 | Apple Seeds                                     | true   |                                           |                                                       |
| Rustic                 | rustic:barrel                                                |     388 |    false |    4509 |         0 | Barrel                                          | true   |                                           |                                                       |
| Rustic                 | rustic:beehive                                               |     355 |    false |    4478 |         0 | Beehive                                         | true   |                                           |                                                       |
| Rustic                 | rustic:blood_orchid                                          |     446 |    false |    4561 |         0 | Blood Orchid                                    | true   |                                           |                                                       |
| Rustic                 | rustic:brewing_barrel                                        |     439 |    false |    4554 |         0 | Brewing Barrel                                  | true   |                                           |                                                       |
| Rustic                 | rustic:cabinet                                               |     408 |    false |    4529 |         0 | Cabinet                                         | true   |                                           |                                                       |
| Rustic                 | rustic:candle                                                |     353 |    false |    4476 |         0 | Candle                                          | true   |                                           |                                                       |
| Rustic                 | rustic:chain                                                 |     352 |    false |    4475 |         0 | Iron Chain                                      | true   |                                           |                                                       |
| Rustic                 | rustic:chair_acacia                                          |     375 |    false |    4496 |         0 | Acacia Chair                                    | true   |                                           |                                                       |
| Rustic                 | rustic:chair_big_oak                                         |     372 |    false |    4493 |         0 | Dark Oak Chair                                  | true   |                                           |                                                       |
| Rustic                 | rustic:chair_birch                                           |     373 |    false |    4494 |         0 | Birch Chair                                     | true   |                                           |                                                       |
| Rustic                 | rustic:chair_ironwood                                        |     378 |    false |    4499 |         0 | Ironwood Chair                                  | true   |                                           |                                                       |
| Rustic                 | rustic:chair_jungle                                          |     376 |    false |    4497 |         0 | Jungle Chair                                    | true   |                                           |                                                       |
| Rustic                 | rustic:chair_oak                                             |     371 |    false |    4492 |         0 | Oak Chair                                       | true   |                                           |                                                       |
| Rustic                 | rustic:chair_olive                                           |     377 |    false |    4498 |         0 | Olive Wood Chair                                | true   |                                           |                                                       |
| Rustic                 | rustic:chair_spruce                                          |     374 |    false |    4495 |         0 | Spruce Chair                                    | true   |                                           |                                                       |
| Rustic                 | rustic:chamomile                                             |     447 |    false |    4562 |         0 | Chamomile                                       | true   |                                           |                                                       |
| Rustic                 | rustic:chandelier                                            |     354 |    false |    4477 |         0 | Chandelier Ring                                 | true   |                                           |                                                       |
| Rustic                 | rustic:chili_crop                                            |     433 |    false |         |           | Chili Crop                                      | true   |                                           |                                                       |
| Rustic                 | rustic:clay_wall                                             |     368 |    false |    4489 |         0 | Clay Wall                                       | true   |                                           |                                                       |
| Rustic                 | rustic:clay_wall_cross                                       |     369 |    false |    4490 |         0 | Crossed Clay Wall                               | true   |                                           |                                                       |
| Rustic                 | rustic:clay_wall_diag                                        |     370 |    false |    4491 |         0 | Diagonal Clay Wall                              | true   |                                           |                                                       |
| Rustic                 | rustic:cloudsbluff                                           |     448 |    false |         |           | Cloudsbluff                                     | true   |                                           |                                                       |
| Rustic                 | rustic:cohosh                                                |     449 |    false |    4563 |         0 | Cohosh                                          | true   |                                           |                                                       |
| Rustic                 | rustic:condenser                                             |     427 |    false |    4546 |         0 | Alchemic Condenser                              | true   |                                           |                                                       |
| Rustic                 | rustic:condenser_advanced                                    |     429 |    false |    4548 |         0 | Advanced Alchemic Condenser                     | true   |                                           |                                                       |
| Rustic                 | rustic:core_root                                             |     450 |    false |         |           | Core Root                                       | true   |                                           |                                                       |
| Rustic                 | rustic:crop_stake                                            |     431 |    false |    4550 |         0 | Wooden Stake                                    | true   |                                           |                                                       |
| Rustic                 | rustic:crushing_tub                                          |     415 |    false |    4536 |         0 | Crushing Tub                                    | true   |                                           |                                                       |
| Rustic                 | rustic:deathstalk_mushroom                                   |     451 |    false |    4564 |         0 | Deathstalk Mushroom                             | true   |                                           |                                                       |
| Rustic                 | rustic:diorite_pillar                                        |     349 |    false |    4472 |         0 | Diorite Pillar                                  | true   |                                           |                                                       |
| Rustic                 | rustic:evaporating_basin                                     |     416 |    false |    4537 |         0 | Drying Basin                                    | true   |                                           |                                                       |
| Rustic                 | rustic:fence_gate_ironwood                                   |     420 |    false |    4541 |         0 | Ironwood Fence Gate                             | true   |                                           |                                                       |
| Rustic                 | rustic:fence_gate_olive                                      |     419 |    false |    4540 |         0 | Olive Wood Fence Gate                           | true   |                                           |                                                       |
| Rustic                 | rustic:fence_ironwood                                        |     418 |    false |    4539 |         0 | Ironwood Fence                                  | true   |                                           |                                                       |
| Rustic                 | rustic:fence_olive                                           |     417 |    false |    4538 |         0 | Olive Wood Fence                                | true   |                                           |                                                       |
| Rustic                 | rustic:fertile_soil                                          |     410 |    false |    4531 |         0 | Fertile Soil                                    | true   |                                           |                                                       |
| Rustic                 | rustic:gargoyle                                              |     407 |    false |    4528 |         0 | Gargoyle                                        | true   |                                           |                                                       |
| Rustic                 | rustic:ginseng                                               |     452 |    false |         |           | Ginseng                                         | true   |                                           |                                                       |
| Rustic                 | rustic:granite_pillar                                        |     350 |    false |    4473 |         0 | Granite Pillar                                  | true   |                                           |                                                       |
| Rustic                 | rustic:grape_juice                                           |     343 |    false |    4466 |         0 | Grape Juice                                     | true   |                                           |                                                       |
| Rustic                 | rustic:grape_leaves                                          |     438 |    false |         |           | Grape Leaves                                    | true   |                                           |                                                       |
| Rustic                 | rustic:grape_stem                                            |     437 |    false |    4553 |         0 | Grape Seeds                                     | true   |                                           |                                                       |
| Rustic                 | rustic:honey                                                 |     346 |    false |    4469 |         0 | Honey                                           | true   |                                           |                                                       |
| Rustic                 | rustic:horsetail                                             |     453 |    false |    4565 |         0 | Horsetail                                       | true   |                                           |                                                       |
| Rustic                 | rustic:iron_lantern                                          |     390 |    false |    4511 |         0 | Iron Lantern                                    | true   |                                           |                                                       |
| Rustic                 | rustic:iron_lattice                                          |     389 |    false |    4510 |         0 | Iron Lattice                                    | true   |                                           |                                                       |
| Rustic                 | rustic:ironberry_juice                                       |     341 |    false |    4464 |         0 | Ironberry Juice                                 | true   |                                           |                                                       |
