+------------------------+--------------------------------------------------------------+----------+-------------+
| NOTE: The Hardness and Resistance values are the raw base values in the fields                                 |
| of the Block class in question. The actual final values may be different                                       |
| for different states of the block, or they may depend on a TileEntity etc.                                     |
+------------------------+--------------------------------------------------------------+----------+-------------+
| Mod name               | Registry name                                                | Hardness |  Resistance |
| Pam's HarvestCraft     | harvestcraft:pear_sapling                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pecan_sapling                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:peppercorn_sapling                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:persimmon_sapling                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pineappleupsidedowncake                         |     0.50 |        2.50 |
| Pam's HarvestCraft     | harvestcraft:pistachio_sapling                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:plum_sapling                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pomegranate_sapling                             |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pressedwax                                      |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:presser                                         |     1.00 |        5.00 |
| Pam's HarvestCraft     | harvestcraft:pumpkincheesecake                               |     0.50 |        2.50 |
| Pam's HarvestCraft     | harvestcraft:rambutan_sapling                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:redvelvetcake                                   |     0.50 |        2.50 |
| Pam's HarvestCraft     | harvestcraft:shadedgarden                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:shippingbin                                     |     1.00 |        5.00 |
| Pam's HarvestCraft     | harvestcraft:soggygarden                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:soursop_sapling                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:spiderweb_sapling                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:starfruit_sapling                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:tamarind_sapling                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:tropicalgarden                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:vanillabean_sapling                             |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:walnut_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:waterfilter                                     |     1.00 |        5.00 |
| Pam's HarvestCraft     | harvestcraft:watertrap                                       |     1.00 |        5.00 |
| Pam's HarvestCraft     | harvestcraft:waxcomb                                         |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:well                                            |     1.00 |        5.00 |
| Pam's HarvestCraft     | harvestcraft:windygarden                                     |     0.00 |        0.00 |
| Rustic                 | rustic:ale_wort                                              |     0.00 |        0.00 |
| Rustic                 | rustic:aloe_vera                                             |     0.00 |        0.00 |
| Rustic                 | rustic:andesite_pillar                                       |     2.00 |       10.00 |
| Rustic                 | rustic:apiary                                                |     1.00 |        5.00 |
| Rustic                 | rustic:apple_juice                                           |     0.00 |        0.00 |
| Rustic                 | rustic:apple_seeds                                           |     0.00 |        5.00 |
| Rustic                 | rustic:barrel                                                |     1.50 |        7.50 |
| Rustic                 | rustic:beehive                                               |     0.50 |        5.00 |
| Rustic                 | rustic:blood_orchid                                          |     0.00 |        0.00 |
| Rustic                 | rustic:brewing_barrel                                        |     1.50 |        7.50 |
| Rustic                 | rustic:cabinet                                               |     2.50 |       12.50 |
| Rustic                 | rustic:candle                                                |     1.00 |        5.00 |
| Rustic                 | rustic:chain                                                 |     1.00 |        5.00 |
| Rustic                 | rustic:chair_acacia                                          |     1.00 |        5.00 |
| Rustic                 | rustic:chair_big_oak                                         |     1.00 |        5.00 |
| Rustic                 | rustic:chair_birch                                           |     1.00 |        5.00 |
| Rustic                 | rustic:chair_ironwood                                        |     1.00 |        5.00 |
| Rustic                 | rustic:chair_jungle                                          |     1.00 |        5.00 |
| Rustic                 | rustic:chair_oak                                             |     1.00 |        5.00 |
| Rustic                 | rustic:chair_olive                                           |     1.00 |        5.00 |
| Rustic                 | rustic:chair_spruce                                          |     1.00 |        5.00 |
| Rustic                 | rustic:chamomile                                             |     0.00 |        0.00 |
| Rustic                 | rustic:chandelier                                            |     2.00 |       10.00 |
| Rustic                 | rustic:chili_crop                                            |     0.00 |        5.00 |
| Rustic                 | rustic:clay_wall                                             |     1.00 |        5.00 |
| Rustic                 | rustic:clay_wall_cross                                       |     1.00 |        5.00 |
| Rustic                 | rustic:clay_wall_diag                                        |     1.00 |        5.00 |
| Rustic                 | rustic:cloudsbluff                                           |     0.00 |        0.00 |
| Rustic                 | rustic:cohosh                                                |     0.00 |        0.00 |
| Rustic                 | rustic:condenser                                             |     2.00 |       10.00 |
| Rustic                 | rustic:condenser_advanced                                    |     2.00 |       10.00 |
| Rustic                 | rustic:core_root                                             |     0.00 |        0.00 |
| Rustic                 | rustic:crop_stake                                            |     2.00 |       15.00 |
| Rustic                 | rustic:crushing_tub                                          |     1.50 |        7.50 |
| Rustic                 | rustic:deathstalk_mushroom                                   |     0.00 |        0.00 |
| Rustic                 | rustic:diorite_pillar                                        |     2.00 |       10.00 |
| Rustic                 | rustic:evaporating_basin                                     |     1.25 |        6.25 |
| Rustic                 | rustic:fence_gate_ironwood                                   |     2.00 |       10.00 |
| Rustic                 | rustic:fence_gate_olive                                      |     2.00 |       10.00 |
| Rustic                 | rustic:fence_ironwood                                        |     2.00 |       10.00 |
| Rustic                 | rustic:fence_olive                                           |     2.00 |       10.00 |
| Rustic                 | rustic:fertile_soil                                          |     0.50 |        5.00 |
| Rustic                 | rustic:gargoyle                                              |     1.00 |        5.00 |
| Rustic                 | rustic:ginseng                                               |     0.00 |        0.00 |
| Rustic                 | rustic:granite_pillar                                        |     2.00 |       10.00 |
| Rustic                 | rustic:grape_juice                                           |     0.00 |        0.00 |
| Rustic                 | rustic:grape_leaves                                          |     1.00 |        5.00 |
| Rustic                 | rustic:grape_stem                                            |     0.50 |        5.00 |
| Rustic                 | rustic:honey                                                 |     0.00 |        0.00 |
| Rustic                 | rustic:horsetail                                             |     0.00 |        0.00 |
| Rustic                 | rustic:iron_lantern                                          |     2.00 |       10.00 |
| Rustic                 | rustic:iron_lattice                                          |     2.00 |       10.00 |
| Rustic                 | rustic:ironberry_juice                                       |     0.00 |        0.00 |
| Rustic                 | rustic:ironwood_door                                         |     3.00 |       15.00 |
| Rustic                 | rustic:ironwood_doubleslab                                   |     2.00 |       10.00 |
| Rustic                 | rustic:ironwood_slab                                         |     2.00 |       10.00 |
| Rustic                 | rustic:leaves                                                |     0.20 |        1.00 |
| Rustic                 | rustic:leaves_apple                                          |     0.20 |        1.00 |
| Rustic                 | rustic:liquid_barrel                                         |     1.50 |        7.50 |
| Rustic                 | rustic:log                                                   |     2.00 |       10.00 |
| Rustic                 | rustic:marsh_mallow                                          |     0.00 |        0.00 |
| Rustic                 | rustic:mooncap_mushroom                                      |     0.00 |        0.00 |
| Rustic                 | rustic:olive_door                                            |     3.00 |       15.00 |
| Rustic                 | rustic:olive_doubleslab                                      |     2.00 |       10.00 |
| Rustic                 | rustic:olive_oil                                             |     0.00 |        0.00 |
| Rustic                 | rustic:olive_slab                                            |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_black                                    |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_blue                                     |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_brown                                    |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_cyan                                     |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_gray                                     |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_green                                    |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_light_blue                               |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_lime                                     |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_magenta                                  |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_orange                                   |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_pink                                     |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_purple                                   |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_red                                      |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_silver                                   |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_white                                    |     2.00 |       10.00 |
| Rustic                 | rustic:painted_wood_yellow                                   |     2.00 |       10.00 |
| Rustic                 | rustic:planks                                                |     2.00 |       15.00 |
| Rustic                 | rustic:retort                                                |     2.00 |       10.00 |
| Rustic                 | rustic:retort_advanced                                       |     2.00 |       10.00 |
| Rustic                 | rustic:rope                                                  |     0.50 |        5.00 |
| Rustic                 | rustic:sapling                                               |     0.00 |        0.00 |
| Rustic                 | rustic:sapling_apple                                         |     0.00 |        0.00 |
| Rustic                 | rustic:slate                                                 |     2.00 |       10.00 |
| Rustic                 | rustic:slate_brick                                           |     2.00 |       10.00 |
| Rustic                 | rustic:slate_brick_doubleslab                                |     2.00 |       10.00 |
| Rustic                 | rustic:slate_brick_slab                                      |     2.00 |       10.00 |
| Rustic                 | rustic:slate_chiseled                                        |     2.00 |       10.00 |
| Rustic                 | rustic:slate_pillar                                          |     2.00 |       10.00 |
| Rustic                 | rustic:slate_roof                                            |     2.00 |       10.00 |
| Rustic                 | rustic:slate_roof_doubleslab                                 |     2.00 |       10.00 |
| Rustic                 | rustic:slate_roof_slab                                       |     2.00 |       10.00 |
| Rustic                 | rustic:slate_tile                                            |     2.00 |       10.00 |
| Rustic                 | rustic:stairs_ironwood                                       |     2.00 |       15.00 |
| Rustic                 | rustic:stairs_olive                                          |     2.00 |       15.00 |
| Rustic                 | rustic:stairs_slate_brick                                    |     2.00 |       10.00 |
| Rustic                 | rustic:stairs_slate_roof                                     |     2.00 |       10.00 |
| Rustic                 | rustic:stake_tied                                            |     1.00 |       15.00 |
| Rustic                 | rustic:stone_pillar                                          |     2.00 |       10.00 |
| Rustic                 | rustic:table_acacia                                          |     1.00 |        5.00 |
| Rustic                 | rustic:table_big_oak                                         |     1.00 |        5.00 |
| Rustic                 | rustic:table_birch                                           |     1.00 |        5.00 |
| Rustic                 | rustic:table_ironwood                                        |     1.00 |        5.00 |
| Rustic                 | rustic:table_jungle                                          |     1.00 |        5.00 |
| Rustic                 | rustic:table_oak                                             |     1.00 |        5.00 |
| Rustic                 | rustic:table_olive                                           |     1.00 |        5.00 |
| Rustic                 | rustic:table_spruce                                          |     1.00 |        5.00 |
| Rustic                 | rustic:tomato_crop                                           |     0.00 |        5.00 |
| Rustic                 | rustic:vase                                                  |     0.50 |        5.00 |
| Rustic                 | rustic:wildberry_bush                                        |     0.20 |        5.00 |
| Rustic                 | rustic:wildberry_juice                                       |     0.00 |        0.00 |
| Rustic                 | rustic:wind_thistle                                          |     0.00 |        0.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_aer                                 |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_alienis                             |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_alkimia                             |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_aqua                                |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_auram                               |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_aversio                             |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_bestia                              |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_cognitio                            |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_desiderium                          |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_exanimis                            |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_fabrico                             |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_gelum                               |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_herba                               |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_humanus                             |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_ignis                               |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_instrumentum                        |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_lux                                 |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_machina                             |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_metallum                            |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_mortuus                             |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_motus                               |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_ordo                                |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_perditio                            |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_permutatio                          |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_potentia                            |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_praecantatio                        |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_praemunio                           |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_sensus                              |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_spiritus                            |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_tenebrae                            |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_terra                               |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_vacuos                              |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_victus                              |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_vinculum                            |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_vitium                              |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_vitreus                             |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:candle_volatus                             |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:chair_greatwood                            |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:chair_silverwood                           |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:cinderfire_whiskey                         |     0.00 |        0.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:cinderfire_wort                            |     0.00 |        0.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:cindermote                                 |     0.00 |        0.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:shimmerdew_spirits                         |     0.00 |        0.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:shimmerdew_wort                            |     0.00 |        0.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:shimmerpetal                               |     0.00 |        0.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:table_greatwood                            |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:table_silverwood                           |     1.00 |        5.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:viscap                                     |     0.00 |        0.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:viscous_brew                               |     0.00 |        0.00 |
| Rustic Thaumaturgy     | rusticthaumaturgy:viscous_wort                               |     0.00 |        0.00 |
| Storage Drawers        | storagedrawers:basicdrawers                                  |     5.00 |       25.00 |
| Storage Drawers        | storagedrawers:compdrawers                                   |     5.00 |       25.00 |
| Storage Drawers        | storagedrawers:controller                                    |     5.00 |       25.00 |
| Storage Drawers        | storagedrawers:controllerslave                               |     5.00 |       25.00 |
| Storage Drawers        | storagedrawers:customdrawers                                 |     5.00 |       25.00 |
| Storage Drawers        | storagedrawers:customtrim                                    |     5.00 |       25.00 |
| Storage Drawers        | storagedrawers:framingtable                                  |     2.50 |       12.50 |
| Storage Drawers        | storagedrawers:keybutton                                     |     5.00 |       25.00 |
| Storage Drawers        | storagedrawers:trim                                          |     5.00 |       25.00 |
| Thaumcraft             | thaumcraft:activator_rail                                    |     0.70 |        3.50 |
| Thaumcraft             | thaumcraft:alembic                                           |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:amber_block                                       |     0.50 |        7.50 |
| Thaumcraft             | thaumcraft:amber_brick                                       |     0.50 |        7.50 |
| Thaumcraft             | thaumcraft:arcane_ear                                        |     1.00 |       60.00 |
| Thaumcraft             | thaumcraft:arcane_ear_toggle                                 |     1.00 |       60.00 |
| Thaumcraft             | thaumcraft:arcane_workbench                                  |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:arcane_workbench_charger                          |     1.25 |       30.00 |
| Thaumcraft             | thaumcraft:banner_black                                      |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_blue                                       |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_brown                                      |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_crimson_cult                               |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_cyan                                       |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_gray                                       |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_green                                      |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_lightblue                                  |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_lime                                       |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_magenta                                    |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_orange                                     |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_pink                                       |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_purple                                     |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_red                                        |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_silver                                     |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_white                                      |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:banner_yellow                                     |     1.00 |        7.50 |
| Thaumcraft             | thaumcraft:barrier                                           |     0.00 |        0.00 |
| Thaumcraft             | thaumcraft:bellows                                           |     1.00 |       60.00 |
| Thaumcraft             | thaumcraft:brain_box                                         |     1.00 |       30.00 |
| Thaumcraft             | thaumcraft:candle_black                                      |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_blue                                       |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_brown                                      |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_cyan                                       |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_gray                                       |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_green                                      |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_lightblue                                  |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_lime                                       |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_magenta                                    |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_orange                                     |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_pink                                       |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_purple                                     |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_red                                        |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_silver                                     |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_white                                      |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:candle_yellow                                     |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:centrifuge                                        |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:cinderpearl                                       |     0.00 |        0.00 |
| Thaumcraft             | thaumcraft:condenser                                         |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:condenser_lattice                                 |     0.50 |       15.00 |
| Thaumcraft             | thaumcraft:condenser_lattice_dirty                           |     0.50 |       15.00 |
| Thaumcraft             | thaumcraft:crucible                                          |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:crystal_aer                                       |     0.25 |        1.25 |
| Thaumcraft             | thaumcraft:crystal_aqua                                      |     0.25 |        1.25 |
| Thaumcraft             | thaumcraft:crystal_ignis                                     |     0.25 |        1.25 |
| Thaumcraft             | thaumcraft:crystal_ordo                                      |     0.25 |        1.25 |
| Thaumcraft             | thaumcraft:crystal_perditio                                  |     0.25 |        1.25 |
| Thaumcraft             | thaumcraft:crystal_terra                                     |     0.25 |        1.25 |
| Thaumcraft             | thaumcraft:crystal_vitium                                    |     0.25 |        1.25 |
| Thaumcraft             | thaumcraft:dioptra                                           |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:effect_glimmer                                    |     1.50 |      999.00 |
| Thaumcraft             | thaumcraft:effect_sap                                        |     1.50 |      999.00 |
| Thaumcraft             | thaumcraft:effect_shock                                      |     1.50 |      999.00 |
| Thaumcraft             | thaumcraft:empty                                             |     0.50 |        7.50 |
| Thaumcraft             | thaumcraft:essentia_input                                    |     1.00 |       30.00 |
| Thaumcraft             | thaumcraft:essentia_output                                   |     1.00 |       30.00 |
| Thaumcraft             | thaumcraft:everfull_urn                                      |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:flesh_block                                       |     0.25 |        6.00 |
| Thaumcraft             | thaumcraft:flux_goo                                          |     0.00 |        0.00 |
| Thaumcraft             | thaumcraft:golem_builder                                     |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:grass_ambient                                     |     0.60 |        3.00 |
| Thaumcraft             | thaumcraft:hole                                              |    -1.00 | 18000000.00 |
| Thaumcraft             | thaumcraft:hungry_chest                                      |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:infernal_furnace                                  |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:infusion_matrix                                   |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:inlay                                             |     0.50 |        7.50 |
| Thaumcraft             | thaumcraft:jar_brain                                         |     0.30 |       60.00 |
| Thaumcraft             | thaumcraft:jar_normal                                        |     0.30 |       60.00 |
| Thaumcraft             | thaumcraft:jar_void                                          |     0.30 |       60.00 |
| Thaumcraft             | thaumcraft:lamp_arcane                                       |     1.00 |       60.00 |
| Thaumcraft             | thaumcraft:lamp_fertility                                    |     1.00 |       60.00 |
| Thaumcraft             | thaumcraft:lamp_growth                                       |     1.00 |       60.00 |
| Thaumcraft             | thaumcraft:leaves_greatwood                                  |     0.20 |        1.00 |
| Thaumcraft             | thaumcraft:leaves_silverwood                                 |     0.20 |        1.00 |
| Thaumcraft             | thaumcraft:levitator                                         |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:liquid_death                                      |     0.00 |        0.00 |
| Thaumcraft             | thaumcraft:log_greatwood                                     |     2.00 |       15.00 |
| Thaumcraft             | thaumcraft:log_silverwood                                    |     2.00 |       15.00 |
| Thaumcraft             | thaumcraft:loot_crate_common                                 |     0.15 |        0.00 |
| Thaumcraft             | thaumcraft:loot_crate_rare                                   |     0.15 |        0.00 |
| Thaumcraft             | thaumcraft:loot_crate_uncommon                               |     0.15 |        0.00 |
| Thaumcraft             | thaumcraft:loot_urn_common                                   |     0.15 |        0.00 |
| Thaumcraft             | thaumcraft:loot_urn_rare                                     |     0.15 |        0.00 |
| Thaumcraft             | thaumcraft:loot_urn_uncommon                                 |     0.15 |        0.00 |
| Thaumcraft             | thaumcraft:matrix_cost                                       |     2.00 |       30.00 |
| Thaumcraft             | thaumcraft:matrix_speed                                      |     2.00 |       30.00 |
| Thaumcraft             | thaumcraft:metal_alchemical                                  |     4.00 |       30.00 |
| Thaumcraft             | thaumcraft:metal_alchemical_advanced                         |     4.00 |       30.00 |
| Thaumcraft             | thaumcraft:metal_brass                                       |     4.00 |       30.00 |
| Thaumcraft             | thaumcraft:metal_thaumium                                    |     4.00 |       30.00 |
| Thaumcraft             | thaumcraft:metal_void                                        |     4.00 |       30.00 |
| Thaumcraft             | thaumcraft:mirror                                            |     0.10 |       60.00 |
| Thaumcraft             | thaumcraft:mirror_essentia                                   |     0.10 |       60.00 |
| Thaumcraft             | thaumcraft:nitor_black                                       |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_blue                                        |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_brown                                       |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_cyan                                        |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_gray                                        |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_green                                       |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_lightblue                                   |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_lime                                        |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_magenta                                     |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_orange                                      |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_pink                                        |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_purple                                      |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_red                                         |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_silver                                      |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_white                                       |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:nitor_yellow                                      |     0.10 |        7.50 |
| Thaumcraft             | thaumcraft:ore_amber                                         |     1.50 |       15.00 |
| Thaumcraft             | thaumcraft:ore_cinnabar                                      |     2.00 |       15.00 |
| Thaumcraft             | thaumcraft:ore_quartz                                        |     3.00 |       15.00 |
| Thaumcraft             | thaumcraft:pattern_crafter                                   |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:paving_stone_barrier                              |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:paving_stone_travel                               |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:pedestal_ancient                                  |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:pedestal_arcane                                   |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:pedestal_eldritch                                 |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:pillar_ancient                                    |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:pillar_arcane                                     |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:pillar_eldritch                                   |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:placeholder_anvil                                 |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:placeholder_bars                                  |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:placeholder_brick                                 |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:placeholder_cauldron                              |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:placeholder_obsidian                              |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:placeholder_table                                 |     2.50 |       12.50 |
| Thaumcraft             | thaumcraft:plank_greatwood                                   |     2.00 |       10.00 |
| Thaumcraft             | thaumcraft:plank_silverwood                                  |     2.00 |       10.00 |
| Thaumcraft             | thaumcraft:potion_sprayer                                    |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:purifying_fluid                                   |     0.00 |        0.00 |
| Thaumcraft             | thaumcraft:recharge_pedestal                                 |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:redstone_relay                                    |     0.00 |        0.00 |
| Thaumcraft             | thaumcraft:research_table                                    |     2.00 |       60.00 |
| Thaumcraft             | thaumcraft:sapling_greatwood                                 |     0.00 |        0.00 |
