+------------------------------------+-------------------------------------------------+----------+-------------------------------------+-----+
| OreDict Key                        | Registry name                                   | Meta/dmg | Display name                        | NBT |
| nuggetElectrum                     | thermalfoundation:material                      |      225 | Electrum Nugget                     |     |
| nuggetElvenElementium              | botania:manaresource                            |       19 | Elementium Nugget                   |     |
| nuggetEmerald                      | thermalfoundation:material                      |       17 | Emerald Nugget                      |     |
| nuggetEnderium                     | thermalfoundation:material                      |      231 | Enderium Nugget                     |     |
| nuggetGold                         | minecraft:gold_nugget                           |        0 | Gold Nugget                         |     |
| nuggetInvar                        | thermalfoundation:material                      |      226 | Invar Nugget                        |     |
| nuggetIridium                      | thermalfoundation:material                      |      199 | Iridium Nugget                      |     |
| nuggetIron                         | immersiveengineering:metal                      |       29 | Iron Nugget                         |     |
| nuggetIron                         | minecraft:iron_nugget                           |        0 | Iron Nugget                         |     |
| nuggetIron                         | thaumcraft:nugget                               |        0 | Iron Nugget                         |     |
| nuggetLead                         | immersiveengineering:metal                      |       22 | Lead Nugget                         |     |
| nuggetLead                         | thaumcraft:nugget                               |        4 | Lead Nugget                         |     |
| nuggetLead                         | thermalfoundation:material                      |      195 | Lead Nugget                         |     |
| nuggetLumium                       | thermalfoundation:material                      |      230 | Lumium Nugget                       |     |
| nuggetManasteel                    | botania:manaresource                            |       17 | Manasteel Nugget                    |     |
| nuggetMeat                         | thaumcraft:chunk                                |        0 | Beef Nugget                         |     |
| nuggetMeat                         | thaumcraft:chunk                                |        1 | Chicken Nugget                      |     |
| nuggetMeat                         | thaumcraft:chunk                                |        2 | Pork Nugget                         |     |
| nuggetMeat                         | thaumcraft:chunk                                |        3 | Fish Nugget                         |     |
| nuggetMeat                         | thaumcraft:chunk                                |        4 | Rabbit Nugget                       |     |
| nuggetMeat                         | thaumcraft:chunk                                |        5 | Mutton Nugget                       |     |
| nuggetMithril                      | thermalfoundation:material                      |      200 | Mana Infused Nugget                 |     |
| nuggetNickel                       | immersiveengineering:metal                      |       24 | Nickel Nugget                       |     |
| nuggetNickel                       | thermalfoundation:material                      |      197 | Nickel Nugget                       |     |
| nuggetPlatinum                     | thermalfoundation:material                      |      198 | Platinum Nugget                     |     |
| nuggetQuartz                       | thaumcraft:nugget                               |        9 | Quartz Sliver                       |     |
| nuggetQuicksilver                  | thaumcraft:nugget                               |        5 | Quicksilver Drop                    |     |
| nuggetSignalum                     | thermalfoundation:material                      |      229 | Signalum Nugget                     |     |
| nuggetSilver                       | immersiveengineering:metal                      |       23 | Silver Nugget                       |     |
| nuggetSilver                       | thaumcraft:nugget                               |        3 | Silver Nugget                       |     |
| nuggetSilver                       | thermalfoundation:material                      |      194 | Silver Nugget                       |     |
| nuggetSteel                        | immersiveengineering:metal                      |       28 | Steel Nugget                        |     |
| nuggetSteel                        | thermalfoundation:material                      |      224 | Steel Nugget                        |     |
| nuggetTerrasteel                   | botania:manaresource                            |       18 | Terrasteel Nugget                   |     |
| nuggetThaumium                     | thaumcraft:nugget                               |        6 | Thaumium Nugget                     |     |
| nuggetTin                          | thaumcraft:nugget                               |        2 | Tin Nugget                          |     |
| nuggetTin                          | thermalfoundation:material                      |      193 | Tin Nugget                          |     |
| nuggetUnstable                     | extrautils2:unstableingots                      |        1 | Stable-'Unstable Nugget'            |     |
| nuggetUranium                      | immersiveengineering:metal                      |       25 | Uranium Nugget                      |     |
| nuggetVoid                         | thaumcraft:nugget                               |        7 | Void Metal Nugget                   |     |
| obsidian                           | chisel:obsidian                                 |        0 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |        1 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |        2 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |        3 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |        4 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |        5 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |        6 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |        7 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |        8 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |        9 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |       10 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |       11 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |       12 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |       13 | Obsidian                            |     |
| obsidian                           | chisel:obsidian                                 |       14 | Obsidian                            |     |
| obsidian                           | minecraft:obsidian                              |        0 | Obsidian                            |     |
| oreAluminum                        | immersiveengineering:ore                        |        1 | Bauxite Ore                         |     |
| oreAluminum                        | thermalfoundation:ore                           |        4 | Aluminum Ore                        |     |
| oreAmber                           | thaumcraft:ore_amber                            |        0 | Amber Bearing Stone                 |     |
| oreCinnabar                        | thaumcraft:ore_cinnabar                         |        0 | Cinnabar Ore                        |     |
| oreClathrateEnder                  | thermalfoundation:ore_fluid                     |        4 | Resonant End Stone                  |     |
| oreClathrateGlowstone              | thermalfoundation:ore_fluid                     |        3 | Energized Netherrack                |     |
| oreClathrateOilSand                | thermalfoundation:ore_fluid                     |        0 | Oil Sand                            |     |
| oreClathrateOilSand                | thermalfoundation:ore_fluid                     |        5 | Oil Sand                            |     |
| oreClathrateOilShale               | thermalfoundation:ore_fluid                     |        1 | Oil Shale                           |     |
| oreClathrateRedstone               | thermalfoundation:ore_fluid                     |        2 | Destabilized Redstone Ore           |     |
| oreCoal                            | minecraft:coal_ore                              |        0 | Coal Ore                            |     |
| oreCopper                          | immersiveengineering:ore                        |        0 | Copper Ore                          |     |
| oreCopper                          | thermalfoundation:ore                           |        0 | Copper Ore                          |     |
| oreCrystalAir                      | thaumcraft:crystal_aer                          |    32767 | (WILDCARD)                          |     |
| oreCrystalEarth                    | thaumcraft:crystal_terra                        |    32767 | (WILDCARD)                          |     |
| oreCrystalEntropy                  | thaumcraft:crystal_perditio                     |    32767 | (WILDCARD)                          |     |
| oreCrystalFire                     | thaumcraft:crystal_ignis                        |    32767 | (WILDCARD)                          |     |
| oreCrystalOrder                    | thaumcraft:crystal_ordo                         |    32767 | (WILDCARD)                          |     |
| oreCrystalTaint                    | thaumcraft:crystal_vitium                       |    32767 | (WILDCARD)                          |     |
| oreCrystalWater                    | thaumcraft:crystal_aqua                         |    32767 | (WILDCARD)                          |     |
| oreDiamond                         | minecraft:diamond_ore                           |        0 | Diamond Ore                         |     |
| oreEmerald                         | minecraft:emerald_ore                           |        0 | Emerald Ore                         |     |
| oreGold                            | minecraft:gold_ore                              |        0 | Gold Ore                            |     |
| oreIridium                         | thermalfoundation:ore                           |        7 | Iridium Ore                         |     |
| oreIron                            | minecraft:iron_ore                              |        0 | Iron Ore                            |     |
| oreLapis                           | minecraft:lapis_ore                             |        0 | Lapis Lazuli Ore                    |     |
| oreLead                            | immersiveengineering:ore                        |        2 | Lead Ore                            |     |
| oreLead                            | thermalfoundation:ore                           |        3 | Lead Ore                            |     |
| oreMithril                         | thermalfoundation:ore                           |        8 | Mana Infused Ore                    |     |
| oreNickel                          | immersiveengineering:ore                        |        4 | Nickel Ore                          |     |
| oreNickel                          | thermalfoundation:ore                           |        5 | Nickel Ore                          |     |
| orePlatinum                        | thermalfoundation:ore                           |        6 | Platinum Ore                        |     |
| oreQuartz                          | minecraft:quartz_ore                            |        0 | Nether Quartz Ore                   |     |
| oreQuartz                          | thaumcraft:ore_quartz                           |        0 | Quartz Ore                          |     |
| oreRedstone                        | minecraft:redstone_ore                          |        0 | Redstone Ore                        |     |
| oreSilver                          | immersiveengineering:ore                        |        3 | Silver Ore                          |     |
| oreSilver                          | thermalfoundation:ore                           |        2 | Silver Ore                          |     |
| oreTin                             | thermalfoundation:ore                           |        1 | Tin Ore                             |     |
| oreUranium                         | immersiveengineering:ore                        |        5 | Uranium Ore                         |     |
| paneGlass                          | minecraft:glass_pane                            |        0 | Glass Pane                          |     |
| paneGlass                          | minecraft:stained_glass_pane                    |    32767 | (WILDCARD)                          |     |
| paneGlassBlack                     | minecraft:stained_glass_pane                    |       15 | Black Stained Glass Pane            |     |
| paneGlassBlue                      | minecraft:stained_glass_pane                    |       11 | Blue Stained Glass Pane             |     |
| paneGlassBrown                     | minecraft:stained_glass_pane                    |       12 | Brown Stained Glass Pane            |     |
| paneGlassColorless                 | minecraft:glass_pane                            |        0 | Glass Pane                          |     |
| paneGlassCyan                      | minecraft:stained_glass_pane                    |        9 | Cyan Stained Glass Pane             |     |
| paneGlassGray                      | minecraft:stained_glass_pane                    |        7 | Gray Stained Glass Pane             |     |
| paneGlassGreen                     | minecraft:stained_glass_pane                    |       13 | Green Stained Glass Pane            |     |
| paneGlassLightBlue                 | minecraft:stained_glass_pane                    |        3 | Light Blue Stained Glass Pane       |     |
| paneGlassLightGray                 | minecraft:stained_glass_pane                    |        8 | Light Gray Stained Glass Pane       |     |
| paneGlassLime                      | minecraft:stained_glass_pane                    |        5 | Lime Stained Glass Pane             |     |
| paneGlassMagenta                   | minecraft:stained_glass_pane                    |        2 | Magenta Stained Glass Pane          |     |
| paneGlassOrange                    | minecraft:stained_glass_pane                    |        1 | Orange Stained Glass Pane           |     |
| paneGlassPink                      | minecraft:stained_glass_pane                    |        6 | Pink Stained Glass Pane             |     |
| paneGlassPurple                    | minecraft:stained_glass_pane                    |       10 | Purple Stained Glass Pane           |     |
| paneGlassRed                       | minecraft:stained_glass_pane                    |       14 | Red Stained Glass Pane              |     |
| paneGlassWhite                     | minecraft:stained_glass_pane                    |        0 | White Stained Glass Pane            |     |
| paneGlassYellow                    | minecraft:stained_glass_pane                    |        4 | Yellow Stained Glass Pane           |     |
| paper                              | minecraft:paper                                 |        0 | Paper                               |     |
| pebble                             | botania:manaresource                            |       21 | Pebble                              |     |
| pestleAndMortar                    | botania:pestleandmortar                         |        0 | Pestle and Mortar                   |     |
| petalBlack                         | botania:mushroom                                |       15 | Black Shimmering Mushroom           |     |
| petalBlack                         | botania:petal                                   |       15 | Mystical Black Petal                |     |
| petalBlue                          | botania:mushroom                                |       11 | Blue Shimmering Mushroom            |     |
| petalBlue                          | botania:petal                                   |       11 | Mystical Blue Petal                 |     |
| petalBrown                         | botania:mushroom                                |       12 | Brown Shimmering Mushroom           |     |
| petalBrown                         | botania:petal                                   |       12 | Mystical Brown Petal                |     |
| petalCyan                          | botania:mushroom                                |        9 | Cyan Shimmering Mushroom            |     |
| petalCyan                          | botania:petal                                   |        9 | Mystical Cyan Petal                 |     |
| petalGray                          | botania:mushroom                                |        7 | Gray Shimmering Mushroom            |     |
| petalGray                          | botania:petal                                   |        7 | Mystical Gray Petal                 |     |
| petalGreen                         | botania:mushroom                                |       13 | Green Shimmering Mushroom           |     |
| petalGreen                         | botania:petal                                   |       13 | Mystical Green Petal                |     |
| petalLightBlue                     | botania:mushroom                                |        3 | Light Blue Shimmering Mushroom      |     |
| petalLightBlue                     | botania:petal                                   |        3 | Mystical Light Blue Petal           |     |
| petalLightGray                     | botania:mushroom                                |        8 | Light Gray Shimmering Mushroom      |     |
| petalLightGray                     | botania:petal                                   |        8 | Mystical Light Gray Petal           |     |
| petalLime                          | botania:mushroom                                |        5 | Lime Shimmering Mushroom            |     |
| petalLime                          | botania:petal                                   |        5 | Mystical Lime Petal                 |     |
| petalMagenta                       | botania:mushroom                                |        2 | Magenta Shimmering Mushroom         |     |
| petalMagenta                       | botania:petal                                   |        2 | Mystical Magenta Petal              |     |
| petalOrange                        | botania:mushroom                                |        1 | Orange Shimmering Mushroom          |     |
| petalOrange                        | botania:petal                                   |        1 | Mystical Orange Petal               |     |
| petalPink                          | botania:mushroom                                |        6 | Pink Shimmering Mushroom            |     |
| petalPink                          | botania:petal                                   |        6 | Mystical Pink Petal                 |     |
| petalPurple                        | botania:mushroom                                |       10 | Purple Shimmering Mushroom          |     |
| petalPurple                        | botania:petal                                   |       10 | Mystical Purple Petal               |     |
| petalRed                           | botania:mushroom                                |       14 | Red Shimmering Mushroom             |     |
| petalRed                           | botania:petal                                   |       14 | Mystical Red Petal                  |     |
| petalWhite                         | botania:mushroom                                |        0 | White Shimmering Mushroom           |     |
| petalWhite                         | botania:petal                                   |        0 | Mystical White Petal                |     |
| petalYellow                        | botania:mushroom                                |        4 | Yellow Shimmering Mushroom          |     |
| petalYellow                        | botania:petal                                   |        4 | Mystical Yellow Petal               |     |
| plankTreatedWood                   | immersiveengineering:treated_wood               |    32767 | (WILDCARD)                          |     |
| plankWood                          | chisel:planks-acacia                            |        0 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |        1 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |        2 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |        3 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |        4 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |        5 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |        6 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |        7 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |        8 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |        9 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |       10 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |       11 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |       12 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |       13 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-acacia                            |       14 | Acacia Planks                       |     |
| plankWood                          | chisel:planks-birch                             |        0 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |        1 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |        2 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |        3 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |        4 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |        5 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |        6 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |        7 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |        8 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |        9 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |       10 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |       11 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |       12 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |       13 | Birch Planks                        |     |
| plankWood                          | chisel:planks-birch                             |       14 | Birch Planks                        |     |
| plankWood                          | chisel:planks-dark-oak                          |        0 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |        1 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |        2 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |        3 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |        4 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |        5 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |        6 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |        7 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |        8 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |        9 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |       10 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |       11 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |       12 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |       13 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-dark-oak                          |       14 | Dark Oak Planks                     |     |
| plankWood                          | chisel:planks-jungle                            |        0 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |        1 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |        2 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |        3 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |        4 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |        5 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |        6 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |        7 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |        8 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |        9 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |       10 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |       11 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |       12 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |       13 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-jungle                            |       14 | Jungle Planks                       |     |
| plankWood                          | chisel:planks-oak                               |        0 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |        1 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |        2 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |        3 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |        4 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |        5 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |        6 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |        7 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |        8 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |        9 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |       10 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |       11 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |       12 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |       13 | Oak Planks                          |     |
| plankWood                          | chisel:planks-oak                               |       14 | Oak Planks                          |     |
| plankWood                          | chisel:planks-spruce                            |        0 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |        1 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |        2 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |        3 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |        4 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |        5 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |        6 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |        7 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |        8 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |        9 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |       10 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |       11 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |       12 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |       13 | Spruce Planks                       |     |
| plankWood                          | chisel:planks-spruce                            |       14 | Spruce Planks                       |     |
| plankWood                          | extrautils2:ironwood_planks                     |    32767 | (WILDCARD)                          |     |
| plankWood                          | minecraft:planks                                |    32767 | (WILDCARD)                          |     |
| plankWood                          | rustic:painted_wood_black                       |        0 | Black Painted Wood                  |     |
| plankWood                          | rustic:painted_wood_blue                        |        0 | Blue Painted Wood                   |     |
| plankWood                          | rustic:painted_wood_brown                       |        0 | Brown Painted Wood                  |     |
| plankWood                          | rustic:painted_wood_cyan                        |        0 | Cyan Painted Wood                   |     |
| plankWood                          | rustic:painted_wood_gray                        |        0 | Gray Painted Wood                   |     |
| plankWood                          | rustic:painted_wood_green                       |        0 | Green Painted Wood                  |     |
| plankWood                          | rustic:painted_wood_light_blue                  |        0 | Light Blue Painted Wood             |     |
| plankWood                          | rustic:painted_wood_lime                        |        0 | Lime Painted Wood                   |     |
| plankWood                          | rustic:painted_wood_magenta                     |        0 | Magenta Painted Wood                |     |
| plankWood                          | rustic:painted_wood_orange                      |        0 | Orange Painted Wood                 |     |
| plankWood                          | rustic:painted_wood_pink                        |        0 | Pink Painted Wood                   |     |
| plankWood                          | rustic:painted_wood_purple                      |        0 | Purple Painted Wood                 |     |
| plankWood                          | rustic:painted_wood_red                         |        0 | Red Painted Wood                    |     |
| plankWood                          | rustic:painted_wood_silver                      |        0 | Light Gray Painted Wood             |     |
| plankWood                          | rustic:painted_wood_white                       |        0 | White Painted Wood                  |     |
| plankWood                          | rustic:painted_wood_yellow                      |        0 | Yellow Painted Wood                 |     |
| plankWood                          | rustic:planks                                   |        0 | Olive Wood Planks                   |     |
| plankWood                          | rustic:planks                                   |        1 | Ironwood Planks                     |     |
| plankWood                          | thaumcraft:plank_greatwood                      |        0 | Greatwood Planks                    |     |
| plankWood                          | thaumcraft:plank_silverwood                     |        0 | Silverwood Planks                   |     |
| plankWood                          | totemic:cedar_plank                             |        0 | Red Cedar Plank                     |     |
| plateAluminum                      | immersiveengineering:metal                      |       31 | Aluminium Plate                     |     |
| plateAluminum                      | thermalfoundation:material                      |      324 | Aluminum Plate                      |     |
| plateBrass                         | thaumcraft:plate                                |        0 | Brass Plate                         |     |
| plateBronze                        | thermalfoundation:material                      |      355 | Bronze Plate                        |     |
| plateConstantan                    | immersiveengineering:metal                      |       36 | Constantan Plate                    |     |
| plateConstantan                    | thermalfoundation:material                      |      356 | Constantan Plate                    |     |
| plateCopper                        | immersiveengineering:metal                      |       30 | Copper Plate                        |     |
| plateCopper                        | thermalfoundation:material                      |      320 | Copper Plate                        |     |
| plateElectrum                      | immersiveengineering:metal                      |       37 | Electrum Plate                      |     |
| plateElectrum                      | thermalfoundation:material                      |      353 | Electrum Plate                      |     |
| plateEnderium                      | thermalfoundation:material                      |      359 | Enderium Plate                      |     |
| plateGold                          | immersiveengineering:metal                      |       40 | Gold Plate                          |     |
| plateGold                          | thermalfoundation:material                      |       33 | Gold Plate                          |     |
| plateInvar                         | thermalfoundation:material                      |      354 | Invar Plate                         |     |
| plateIridium                       | thermalfoundation:material                      |      327 | Iridium Plate                       |     |
| plateIron                          | immersiveengineering:metal                      |       39 | Iron Plate                          |     |
| plateIron                          | thaumcraft:plate                                |        1 | Iron Plate                          |     |
| plateIron                          | thermalfoundation:material                      |       32 | Iron Plate                          |     |
| plateLead                          | immersiveengineering:metal                      |       32 | Lead Plate                          |     |
| plateLead                          | thermalfoundation:material                      |      323 | Lead Plate                          |     |
| plateLumium                        | thermalfoundation:material                      |      358 | Lumium Plate                        |     |
| plateMithril                       | thermalfoundation:material                      |      328 | Mana Infused Plate                  |     |
| plateNickel                        | immersiveengineering:metal                      |       34 | Nickel Plate                        |     |
| plateNickel                        | thermalfoundation:material                      |      325 | Nickel Plate                        |     |
| platePlatinum                      | thermalfoundation:material                      |      326 | Platinum Plate                      |     |
| plateSignalum                      | thermalfoundation:material                      |      357 | Signalum Plate                      |     |
| plateSilver                        | immersiveengineering:metal                      |       33 | Silver Plate                        |     |
| plateSilver                        | thermalfoundation:material                      |      322 | Silver Plate                        |     |
| plateSteel                         | immersiveengineering:metal                      |       38 | Steel Plate                         |     |
| plateSteel                         | thermalfoundation:material                      |      352 | Steel Plate                         |     |
| plateThaumium                      | thaumcraft:plate                                |        2 | Thaumium Plate                      |     |
| plateTin                           | thermalfoundation:material                      |      321 | Tin Plate                           |     |
| plateUranium                       | immersiveengineering:metal                      |       35 | Uranium Plate                       |     |
| plateVoid                          | thaumcraft:plate                                |        3 | Void Metal Plate                    |     |
| podzol                             | minecraft:dirt                                  |        2 | Podzol                              |     |
| powderBlaze                        | minecraft:blaze_powder                          |        0 | Blaze Powder                        |     |
| powderMana                         | botania:manaresource                            |       23 | Mana Powder                         |     |
| prismarine                         | chisel:prismarine                               |        0 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |        1 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |        2 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |        3 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |        4 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |        5 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |        6 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |        7 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |        8 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |        9 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |       10 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |       11 | Prismarine                          |     |
| prismarine                         | chisel:prismarine                               |       12 | Prismarine                          |     |
